country,ssp_range,year_range,p0.05,p0.50,p0.95
Pitcairn,SSP3-7.0,2020-2039,0.00,0.00,0.00
Pitcairn,SSP3-7.0,2040-2059,0.00,0.00,0.00
Pitcairn,SSP3-7.0,2080-2099,0.00,0.00,0.00
Peru,SSP3-7.0,1986-2005,0.15,0.31,0.41
Peru,SSP3-7.0,2020-2039,1.00,1.45,2.53
Peru,SSP3-7.0,2040-2059,2.27,3.59,6.58
Peru,SSP3-7.0,2080-2099,6.46,13.27,22.74
Philippines,SSP3-7.0,1986-2005,0.70,0.78,0.91
Philippines,SSP3-7.0,2020-2039,1.17,1.67,3.08
Philippines,SSP3-7.0,2040-2059,1.70,2.80,4.80
Philippines,SSP3-7.0,2080-2099,3.09,8.91,19.33
Palau,SSP3-7.0,1986-2005,0.00,0.00,0.00
Palau,SSP3-7.0,2020-2039,0.00,0.00,0.00
Palau,SSP3-7.0,2040-2059,0.00,0.00,0.00
Palau,SSP3-7.0,2080-2099,0.00,0.00,0.00
Papua New Guinea,SSP3-7.0,1986-2005,0.03,0.05,0.09
Papua New Guinea,SSP3-7.0,2020-2039,0.13,0.18,0.50
Papua New Guinea,SSP3-7.0,2040-2059,0.19,0.46,1.13
Papua New Guinea,SSP3-7.0,2080-2099,0.65,2.98,7.60
Poland,SSP3-7.0,1986-2005,0.03,0.11,0.20
Poland,SSP3-7.0,2020-2039,0.16,0.41,1.20
Poland,SSP3-7.0,2040-2059,0.49,1.10,2.24
Poland,SSP3-7.0,2080-2099,1.34,4.44,10.21
Puerto Rico,SSP3-7.0,1986-2005,0.00,0.00,0.00
Puerto Rico,SSP3-7.0,2020-2039,0.00,0.00,0.00
Puerto Rico,SSP3-7.0,2040-2059,0.00,0.00,0.00
Puerto Rico,SSP3-7.0,2080-2099,0.00,0.03,0.79
"Korea, Democratic People's Republic of",SSP3-7.0,1986-2005,0.00,0.01,0.03
"Korea, Democratic People's Republic of",SSP3-7.0,2020-2039,0.04,0.11,0.34
"Korea, Democratic People's Republic of",SSP3-7.0,2040-2059,0.07,0.24,0.88
"Korea, Democratic People's Republic of",SSP3-7.0,2080-2099,0.39,1.52,6.22
Portugal,SSP3-7.0,1986-2005,3.01,3.68,4.21
Portugal,SSP3-7.0,2020-2039,5.04,6.57,9.56
Portugal,SSP3-7.0,2040-2059,6.44,8.99,12.99
Portugal,SSP3-7.0,2080-2099,11.72,16.77,26.27
Paraguay,SSP3-7.0,1986-2005,22.31,27.22,34.82
Paraguay,SSP3-7.0,2020-2039,39.47,46.53,63.51
Paraguay,SSP3-7.0,2040-2059,48.67,64.08,78.13
Paraguay,SSP3-7.0,2080-2099,64.93,97.79,126.36
"Palestine, State of",SSP3-7.0,1986-2005,11.06,12.72,15.40
"Palestine, State of",SSP3-7.0,2020-2039,22.33,29.50,35.46
"Palestine, State of",SSP3-7.0,2040-2059,29.82,41.06,48.83
"Palestine, State of",SSP3-7.0,2080-2099,58.07,74.41,94.55
French Polynesia,SSP3-7.0,1986-2005,0.00,0.00,0.00
French Polynesia,SSP3-7.0,2020-2039,0.00,0.00,0.00
French Polynesia,SSP3-7.0,2040-2059,0.00,0.00,0.00
French Polynesia,SSP3-7.0,2080-2099,0.00,0.00,0.00
Qatar,SSP3-7.0,1986-2005,112.72,115.13,117.84
Qatar,SSP3-7.0,2020-2039,128.59,140.06,149.55
Qatar,SSP3-7.0,2040-2059,145.05,155.73,161.02
Qatar,SSP3-7.0,2080-2099,166.15,179.43,189.19
Réunion,SSP3-7.0,1986-2005,0.00,0.00,0.00
Réunion,SSP3-7.0,2020-2039,0.00,0.00,0.00
Réunion,SSP3-7.0,2040-2059,0.00,0.00,0.00
Réunion,SSP3-7.0,2080-2099,0.00,0.00,0.00
Romania,SSP3-7.0,1986-2005,1.15,1.64,2.25
Romania,SSP3-7.0,2020-2039,3.23,4.51,8.44
Romania,SSP3-7.0,2040-2059,5.34,7.35,12.05
Romania,SSP3-7.0,2080-2099,8.58,19.66,37.35
Russian Federation,SSP3-7.0,1986-2005,0.73,1.00,1.26
Russian Federation,SSP3-7.0,2020-2039,1.73,2.52,4.23
Russian Federation,SSP3-7.0,2040-2059,2.85,3.83,5.94
Russian Federation,SSP3-7.0,2080-2099,5.13,9.14,12.56
Rwanda,SSP3-7.0,1986-2005,0.00,0.00,0.00
Rwanda,SSP3-7.0,2020-2039,0.00,0.00,0.07
Rwanda,SSP3-7.0,2040-2059,0.00,0.00,0.06
Rwanda,SSP3-7.0,2080-2099,0.03,0.22,1.01
Saudi Arabia,SSP3-7.0,1986-2005,128.11,130.04,132.39
Saudi Arabia,SSP3-7.0,2020-2039,145.42,151.22,157.32
Saudi Arabia,SSP3-7.0,2040-2059,157.54,163.83,170.70
Saudi Arabia,SSP3-7.0,2080-2099,176.34,189.57,205.98
Sudan,SSP3-7.0,1986-2005,176.39,180.35,187.08
Sudan,SSP3-7.0,2020-2039,191.74,202.91,213.38
Sudan,SSP3-7.0,2040-2059,202.23,224.11,231.65
Sudan,SSP3-7.0,2080-2099,229.20,253.73,270.53
Senegal,SSP3-7.0,1986-2005,125.79,130.08,133.17
Senegal,SSP3-7.0,2020-2039,149.20,160.20,164.84
Senegal,SSP3-7.0,2040-2059,163.05,183.67,191.66
Senegal,SSP3-7.0,2080-2099,197.14,226.93,248.75
Singapore,SSP3-7.0,1986-2005,0.00,0.00,0.00
Singapore,SSP3-7.0,2020-2039,0.00,0.00,0.00
Singapore,SSP3-7.0,2040-2059,0.00,0.00,0.00
Singapore,SSP3-7.0,2080-2099,0.00,0.00,2.69
South Georgia and the South Sandwich Islands,SSP3-7.0,1986-2005,0.00,0.00,0.00
South Georgia and the South Sandwich Islands,SSP3-7.0,2020-2039,0.00,0.00,0.00
South Georgia and the South Sandwich Islands,SSP3-7.0,2040-2059,0.00,0.00,0.00
South Georgia and the South Sandwich Islands,SSP3-7.0,2080-2099,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP3-7.0,1986-2005,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP3-7.0,2020-2039,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP3-7.0,2040-2059,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP3-7.0,2080-2099,0.00,0.00,0.00
Solomon Islands,SSP3-7.0,1986-2005,0.00,0.00,0.00
Solomon Islands,SSP3-7.0,2020-2039,0.00,0.00,0.00
Solomon Islands,SSP3-7.0,2040-2059,0.00,0.00,0.00
Solomon Islands,SSP3-7.0,2080-2099,0.00,0.00,0.00
Sierra Leone,SSP3-7.0,1986-2005,12.05,13.39,16.31
Sierra Leone,SSP3-7.0,2020-2039,13.91,25.84,39.86
Sierra Leone,SSP3-7.0,2040-2059,21.18,37.38,55.33
Sierra Leone,SSP3-7.0,2080-2099,38.86,64.81,84.50
El Salvador,SSP3-7.0,1986-2005,5.49,7.29,9.77
El Salvador,SSP3-7.0,2020-2039,12.76,16.91,23.34
El Salvador,SSP3-7.0,2040-2059,20.27,29.85,41.17
El Salvador,SSP3-7.0,2080-2099,42.90,90.21,146.51
San Marino,SSP3-7.0,1986-2005,0.00,0.05,0.14
San Marino,SSP3-7.0,2020-2039,0.07,0.92,3.17
San Marino,SSP3-7.0,2040-2059,1.30,2.82,11.10
San Marino,SSP3-7.0,2080-2099,5.78,18.45,44.33
Somalia,SSP3-7.0,1986-2005,42.51,47.71,55.81
Somalia,SSP3-7.0,2020-2039,61.86,73.72,89.32
Somalia,SSP3-7.0,2040-2059,81.49,100.22,116.80
Somalia,SSP3-7.0,2080-2099,113.14,163.28,194.31
Saint Pierre and Miquelon,SSP3-7.0,1986-2005,0.00,0.00,0.00
Saint Pierre and Miquelon,SSP3-7.0,2020-2039,0.00,0.00,0.00
Saint Pierre and Miquelon,SSP3-7.0,2040-2059,0.00,0.00,0.00
Saint Pierre and Miquelon,SSP3-7.0,2080-2099,0.00,0.00,0.00
Serbia,SSP3-7.0,1986-2005,1.86,3.14,4.33
Serbia,SSP3-7.0,2020-2039,4.83,7.67,16.11
Serbia,SSP3-7.0,2040-2059,7.91,12.42,20.04
Serbia,SSP3-7.0,2080-2099,15.71,30.03,53.44
South Sudan,SSP3-7.0,1986-2005,106.57,112.82,122.73
South Sudan,SSP3-7.0,2020-2039,113.57,132.90,142.93
South Sudan,SSP3-7.0,2040-2059,128.45,149.65,163.57
South Sudan,SSP3-7.0,2080-2099,149.53,187.64,216.61
Sao Tome and Principe,SSP3-7.0,1986-2005,0.00,0.00,0.00
Sao Tome and Principe,SSP3-7.0,2020-2039,0.00,0.00,0.00
Sao Tome and Principe,SSP3-7.0,2040-2059,0.00,0.00,0.00
Sao Tome and Principe,SSP3-7.0,2080-2099,0.00,0.00,0.00
Suriname,SSP3-7.0,1986-2005,1.08,2.16,2.86
Suriname,SSP3-7.0,2020-2039,3.48,6.44,15.01
Suriname,SSP3-7.0,2040-2059,6.91,14.89,31.45
Suriname,SSP3-7.0,2080-2099,18.70,48.90,111.45
Slovakia,SSP3-7.0,1986-2005,0.33,0.63,0.93
Slovakia,SSP3-7.0,2020-2039,0.67,1.65,5.00
Slovakia,SSP3-7.0,2040-2059,1.83,3.43,6.52
Slovakia,SSP3-7.0,2080-2099,3.09,10.88,20.42
Slovenia,SSP3-7.0,1986-2005,0.09,0.36,0.55
Slovenia,SSP3-7.0,2020-2039,0.53,1.18,4.46
Slovenia,SSP3-7.0,2040-2059,1.41,2.21,6.49
Slovenia,SSP3-7.0,2080-2099,3.19,9.00,23.65
Sweden,SSP3-7.0,1986-2005,0.00,0.00,0.00
Sweden,SSP3-7.0,2020-2039,0.00,0.01,0.05
Sweden,SSP3-7.0,2040-2059,0.00,0.01,0.10
Sweden,SSP3-7.0,2080-2099,0.01,0.14,0.61
Eswatini,SSP3-7.0,1986-2005,4.02,5.17,5.90
Eswatini,SSP3-7.0,2020-2039,6.60,8.95,12.65
Eswatini,SSP3-7.0,2040-2059,9.66,15.06,20.27
Eswatini,SSP3-7.0,2080-2099,18.00,32.92,46.10
Sint Maarten (Dutch part),SSP3-7.0,1986-2005,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP3-7.0,2020-2039,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP3-7.0,2040-2059,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP3-7.0,2080-2099,0.00,0.00,0.00
Seychelles,SSP3-7.0,1986-2005,0.00,0.00,0.00
Seychelles,SSP3-7.0,2020-2039,0.00,0.00,0.00
Seychelles,SSP3-7.0,2040-2059,0.00,0.00,0.00
Seychelles,SSP3-7.0,2080-2099,0.00,0.00,0.00
Syrian Arab Republic,SSP3-7.0,1986-2005,45.16,46.55,49.59
Syrian Arab Republic,SSP3-7.0,2020-2039,60.65,67.28,74.67
Syrian Arab Republic,SSP3-7.0,2040-2059,73.85,79.33,87.53
Syrian Arab Republic,SSP3-7.0,2080-2099,91.89,105.27,119.80
Turks and Caicos Islands,SSP3-7.0,1986-2005,0.00,0.00,0.00
Turks and Caicos Islands,SSP3-7.0,2020-2039,0.00,0.00,0.00
Turks and Caicos Islands,SSP3-7.0,2040-2059,0.00,0.00,0.00
Turks and Caicos Islands,SSP3-7.0,2080-2099,0.00,0.00,0.00
Chad,SSP3-7.0,1986-2005,162.66,170.22,176.06
Chad,SSP3-7.0,2020-2039,171.09,187.28,203.98
Chad,SSP3-7.0,2040-2059,189.33,205.92,222.26
Chad,SSP3-7.0,2080-2099,210.20,232.84,263.84
Togo,SSP3-7.0,1986-2005,45.79,50.18,54.50
Togo,SSP3-7.0,2020-2039,60.70,69.69,80.85
Togo,SSP3-7.0,2040-2059,70.64,89.61,108.09
Togo,SSP3-7.0,2080-2099,95.47,137.23,167.72
Thailand,SSP3-7.0,1986-2005,29.85,35.42,39.01
Thailand,SSP3-7.0,2020-2039,38.60,48.72,61.22
Thailand,SSP3-7.0,2040-2059,42.62,63.49,89.18
Thailand,SSP3-7.0,2080-2099,57.06,113.41,156.41
Tajikistan,SSP3-7.0,1986-2005,10.06,11.57,13.73
Tajikistan,SSP3-7.0,2020-2039,16.47,18.56,20.73
Tajikistan,SSP3-7.0,2040-2059,16.30,23.70,28.05
Tajikistan,SSP3-7.0,2080-2099,26.78,35.59,45.75
Tokelau,SSP3-7.0,1986-2005,0.00,0.00,0.00
Tokelau,SSP3-7.0,2020-2039,0.00,0.00,0.00
Tokelau,SSP3-7.0,2040-2059,0.00,0.00,0.00
Tokelau,SSP3-7.0,2080-2099,0.00,0.00,0.00
Turkmenistan,SSP3-7.0,1986-2005,56.52,58.92,63.29
Turkmenistan,SSP3-7.0,2020-2039,71.75,79.68,83.35
Turkmenistan,SSP3-7.0,2040-2059,82.08,89.92,94.09
Turkmenistan,SSP3-7.0,2080-2099,101.35,113.13,121.75
Timor-Leste,SSP3-7.0,1986-2005,0.00,0.00,0.00
Timor-Leste,SSP3-7.0,2020-2039,0.00,0.00,0.00
Timor-Leste,SSP3-7.0,2040-2059,0.00,0.01,0.01
Timor-Leste,SSP3-7.0,2080-2099,0.02,0.12,0.78
Tonga,SSP3-7.0,1986-2005,0.00,0.00,0.00
Tonga,SSP3-7.0,2020-2039,0.00,0.00,0.00
Tonga,SSP3-7.0,2040-2059,0.00,0.00,0.00
Tonga,SSP3-7.0,2080-2099,0.00,0.00,0.00
Trinidad and Tobago,SSP3-7.0,1986-2005,0.00,0.00,0.00
Trinidad and Tobago,SSP3-7.0,2020-2039,0.00,0.00,0.00
Trinidad and Tobago,SSP3-7.0,2040-2059,0.00,0.00,0.00
Trinidad and Tobago,SSP3-7.0,2080-2099,0.00,0.00,0.27
Tunisia,SSP3-7.0,1986-2005,30.07,31.37,34.86
Tunisia,SSP3-7.0,2020-2039,40.93,44.97,53.45
Tunisia,SSP3-7.0,2040-2059,47.83,52.84,64.70
Tunisia,SSP3-7.0,2080-2099,64.99,75.01,96.81
Türkiye,SSP3-7.0,1986-2005,8.19,8.76,9.79
Türkiye,SSP3-7.0,2020-2039,12.83,16.75,20.07
Türkiye,SSP3-7.0,2040-2059,18.41,21.36,26.01
Türkiye,SSP3-7.0,2080-2099,27.89,36.26,51.94
Tuvalu,SSP3-7.0,1986-2005,0.00,0.00,0.00
Tuvalu,SSP3-7.0,2020-2039,0.00,0.00,0.00
Tuvalu,SSP3-7.0,2040-2059,0.00,0.00,0.00
Tuvalu,SSP3-7.0,2080-2099,0.00,0.00,0.00
"Taiwan, Province of China",SSP3-7.0,1986-2005,0.00,0.00,0.01
"Taiwan, Province of China",SSP3-7.0,2020-2039,0.02,0.04,0.08
"Taiwan, Province of China",SSP3-7.0,2040-2059,0.04,0.12,0.33
"Taiwan, Province of China",SSP3-7.0,2080-2099,0.23,0.83,2.17
"Tanzania, United Republic of",SSP3-7.0,1986-2005,0.52,0.64,1.12
"Tanzania, United Republic of",SSP3-7.0,2020-2039,1.23,2.34,3.66
"Tanzania, United Republic of",SSP3-7.0,2040-2059,2.58,4.47,8.88
"Tanzania, United Republic of",SSP3-7.0,2080-2099,6.42,15.17,29.00
Uganda,SSP3-7.0,1986-2005,4.10,5.43,8.13
Uganda,SSP3-7.0,2020-2039,7.28,9.15,12.06
Uganda,SSP3-7.0,2040-2059,9.15,12.63,17.81
Uganda,SSP3-7.0,2080-2099,15.54,24.74,36.99
Ukraine,SSP3-7.0,1986-2005,0.52,1.04,1.61
Ukraine,SSP3-7.0,2020-2039,1.94,3.56,5.73
Ukraine,SSP3-7.0,2040-2059,3.70,5.63,8.50
Ukraine,SSP3-7.0,2080-2099,6.39,14.24,22.25
United States Minor Outlying Islands,SSP3-7.0,1986-2005,0.00,0.00,0.00
United States Minor Outlying Islands,SSP3-7.0,2020-2039,0.00,0.00,0.00
United States Minor Outlying Islands,SSP3-7.0,2040-2059,0.00,0.00,0.00
United States Minor Outlying Islands,SSP3-7.0,2080-2099,0.00,0.00,0.00
Uruguay,SSP3-7.0,1986-2005,2.48,3.06,4.28
Uruguay,SSP3-7.0,2020-2039,4.19,5.79,8.13
Uruguay,SSP3-7.0,2040-2059,5.07,7.42,11.52
Uruguay,SSP3-7.0,2080-2099,8.10,12.52,18.70
United States,SSP3-7.0,1986-2005,7.63,8.52,9.54
United States,SSP3-7.0,2020-2039,12.41,16.00,17.14
United States,SSP3-7.0,2040-2059,15.92,19.37,23.53
United States,SSP3-7.0,2080-2099,27.19,36.11,50.17
Uzbekistan,SSP3-7.0,1986-2005,31.92,34.86,40.19
Uzbekistan,SSP3-7.0,2020-2039,47.08,51.58,57.16
Uzbekistan,SSP3-7.0,2040-2059,51.68,63.06,68.65
Uzbekistan,SSP3-7.0,2080-2099,72.34,84.19,96.89
Holy See (Vatican City State),SSP3-7.0,1986-2005,0.00,0.00,0.08
Holy See (Vatican City State),SSP3-7.0,2020-2039,0.00,0.31,0.87
Holy See (Vatican City State),SSP3-7.0,2040-2059,0.17,1.28,4.16
Holy See (Vatican City State),SSP3-7.0,2080-2099,3.06,10.95,31.55
Saint Vincent and the Grenadines,SSP3-7.0,1986-2005,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP3-7.0,2020-2039,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP3-7.0,2040-2059,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP3-7.0,2080-2099,0.00,0.00,0.00
"Venezuela, Bolivarian Republic of",SSP3-7.0,1986-2005,9.78,11.53,13.75
"Venezuela, Bolivarian Republic of",SSP3-7.0,2020-2039,18.16,23.11,30.89
"Venezuela, Bolivarian Republic of",SSP3-7.0,2040-2059,27.45,38.45,54.09
"Venezuela, Bolivarian Republic of",SSP3-7.0,2080-2099,45.50,87.35,113.14
"Virgin Islands, British",SSP3-7.0,1986-2005,0.00,0.00,0.00
"Virgin Islands, British",SSP3-7.0,2020-2039,0.00,0.00,0.00
"Virgin Islands, British",SSP3-7.0,2040-2059,0.00,0.00,0.00
"Virgin Islands, British",SSP3-7.0,2080-2099,0.00,0.00,0.00
"Virgin Islands, U.S.",SSP3-7.0,1986-2005,0.00,0.00,0.00
"Virgin Islands, U.S.",SSP3-7.0,2020-2039,0.00,0.00,0.00
"Virgin Islands, U.S.",SSP3-7.0,2040-2059,0.00,0.00,0.00
"Virgin Islands, U.S.",SSP3-7.0,2080-2099,0.00,0.00,0.00
Viet Nam,SSP3-7.0,1986-2005,5.91,6.68,8.74
Viet Nam,SSP3-7.0,2020-2039,9.22,13.52,16.62
Viet Nam,SSP3-7.0,2040-2059,10.78,19.88,29.46
Viet Nam,SSP3-7.0,2080-2099,21.13,51.71,73.87
Vanuatu,SSP3-7.0,1986-2005,0.00,0.00,0.00
Vanuatu,SSP3-7.0,2020-2039,0.00,0.00,0.00
Vanuatu,SSP3-7.0,2040-2059,0.00,0.00,0.00
Vanuatu,SSP3-7.0,2080-2099,0.00,0.00,0.04
Wallis and Futuna,SSP3-7.0,1986-2005,0.00,0.00,0.00
Wallis and Futuna,SSP3-7.0,2020-2039,0.00,0.00,0.00
Wallis and Futuna,SSP3-7.0,2040-2059,0.00,0.00,0.00
Wallis and Futuna,SSP3-7.0,2080-2099,0.00,0.00,0.00
Samoa,SSP3-7.0,1986-2005,0.00,0.00,0.00
Samoa,SSP3-7.0,2020-2039,0.00,0.00,0.00
Samoa,SSP3-7.0,2040-2059,0.00,0.00,0.00
Samoa,SSP3-7.0,2080-2099,0.00,0.00,0.00
Yemen,SSP3-7.0,1986-2005,39.81,41.16,43.44
Yemen,SSP3-7.0,2020-2039,44.31,54.48,60.74
Yemen,SSP3-7.0,2040-2059,50.55,66.82,72.28
Yemen,SSP3-7.0,2080-2099,69.39,91.76,110.95
South Africa,SSP3-7.0,1986-2005,4.64,5.61,6.49
South Africa,SSP3-7.0,2020-2039,8.46,10.32,14.28
South Africa,SSP3-7.0,2040-2059,10.49,15.26,22.42
South Africa,SSP3-7.0,2080-2099,19.13,33.72,45.59
Zambia,SSP3-7.0,1986-2005,3.67,4.89,6.44
Zambia,SSP3-7.0,2020-2039,9.11,12.51,19.54
Zambia,SSP3-7.0,2040-2059,13.14,20.64,35.45
Zambia,SSP3-7.0,2080-2099,24.75,52.02,78.30
Zimbabwe,SSP3-7.0,1986-2005,7.76,9.03,11.00
Zimbabwe,SSP3-7.0,2020-2039,13.11,18.53,26.11
Zimbabwe,SSP3-7.0,2040-2059,17.56,24.89,44.46
Zimbabwe,SSP3-7.0,2080-2099,30.71,54.05,90.64
Aruba,SSP5-8.5,1986-2005,0.00,0.00,0.00
Aruba,SSP5-8.5,2020-2039,0.00,0.00,0.00
Aruba,SSP5-8.5,2040-2059,0.00,0.00,0.00
Aruba,SSP5-8.5,2080-2099,0.00,0.00,0.07
Afghanistan,SSP5-8.5,1986-2005,28.36,29.31,30.98
Afghanistan,SSP5-8.5,2020-2039,34.96,38.27,42.11
Afghanistan,SSP5-8.5,2040-2059,41.19,46.89,54.92
Afghanistan,SSP5-8.5,2080-2099,57.43,71.91,92.99
Angola,SSP5-8.5,1986-2005,3.36,3.76,4.83
Angola,SSP5-8.5,2020-2039,6.02,8.53,12.13
Angola,SSP5-8.5,2040-2059,8.53,15.35,27.71
Angola,SSP5-8.5,2080-2099,22.59,47.98,100.53
Anguilla,SSP5-8.5,1986-2005,0.00,0.00,0.00
Anguilla,SSP5-8.5,2020-2039,0.00,0.00,0.00
Anguilla,SSP5-8.5,2040-2059,0.00,0.00,0.00
Anguilla,SSP5-8.5,2080-2099,0.00,0.00,0.00
Åland Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Åland Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Åland Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Åland Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Albania,SSP5-8.5,1986-2005,0.23,0.47,0.73
Albania,SSP5-8.5,2020-2039,1.01,2.39,6.67
Albania,SSP5-8.5,2040-2059,3.14,6.91,16.13
Albania,SSP5-8.5,2080-2099,10.42,35.26,58.35
Andorra,SSP5-8.5,1986-2005,0.00,0.00,0.00
Andorra,SSP5-8.5,2020-2039,0.00,0.00,0.03
Andorra,SSP5-8.5,2040-2059,0.00,0.00,0.08
Andorra,SSP5-8.5,2080-2099,0.00,0.34,6.47
United Arab Emirates,SSP5-8.5,1986-2005,155.58,157.85,160.32
United Arab Emirates,SSP5-8.5,2020-2039,169.37,176.16,184.36
United Arab Emirates,SSP5-8.5,2040-2059,181.51,192.61,203.20
United Arab Emirates,SSP5-8.5,2080-2099,205.75,226.31,247.91
Argentina,SSP5-8.5,1986-2005,9.72,11.53,12.62
Argentina,SSP5-8.5,2020-2039,15.10,18.29,21.54
Argentina,SSP5-8.5,2040-2059,17.50,24.84,32.10
Argentina,SSP5-8.5,2080-2099,35.67,46.40,70.74
Armenia,SSP5-8.5,1986-2005,0.21,0.38,0.56
Armenia,SSP5-8.5,2020-2039,0.98,2.29,4.19
Armenia,SSP5-8.5,2040-2059,1.79,6.03,10.98
Armenia,SSP5-8.5,2080-2099,8.38,24.52,44.98
American Samoa,SSP5-8.5,1986-2005,0.00,0.00,0.00
American Samoa,SSP5-8.5,2020-2039,0.00,0.00,0.00
American Samoa,SSP5-8.5,2040-2059,0.00,0.00,0.00
American Samoa,SSP5-8.5,2080-2099,0.00,0.00,0.00
Antarctica,SSP5-8.5,1986-2005,0.00,0.00,0.00
Antarctica,SSP5-8.5,2020-2039,0.00,0.00,0.00
Antarctica,SSP5-8.5,2040-2059,0.00,0.00,0.00
Antarctica,SSP5-8.5,2080-2099,0.00,0.00,0.00
French Southern Territories,SSP5-8.5,1986-2005,0.00,0.00,0.00
French Southern Territories,SSP5-8.5,2020-2039,0.00,0.00,0.00
French Southern Territories,SSP5-8.5,2040-2059,0.00,0.00,0.00
French Southern Territories,SSP5-8.5,2080-2099,0.00,0.00,0.01
Antigua and Barbuda,SSP5-8.5,1986-2005,0.00,0.00,0.00
Antigua and Barbuda,SSP5-8.5,2020-2039,0.00,0.00,0.00
Antigua and Barbuda,SSP5-8.5,2040-2059,0.00,0.00,0.00
Antigua and Barbuda,SSP5-8.5,2080-2099,0.00,0.00,0.00
Australia,SSP5-8.5,1986-2005,6.30,6.94,7.46
Australia,SSP5-8.5,2020-2039,8.98,10.22,11.70
Australia,SSP5-8.5,2040-2059,11.65,14.03,18.24
Australia,SSP5-8.5,2080-2099,21.03,28.41,36.86
Austria,SSP5-8.5,1986-2005,0.07,0.20,0.25
Austria,SSP5-8.5,2020-2039,0.41,0.82,1.91
Austria,SSP5-8.5,2040-2059,0.78,1.76,3.74
Austria,SSP5-8.5,2080-2099,2.67,9.04,18.33
Azerbaijan,SSP5-8.5,1986-2005,7.08,8.48,9.75
Azerbaijan,SSP5-8.5,2020-2039,11.95,18.22,22.04
Azerbaijan,SSP5-8.5,2040-2059,16.18,27.02,32.77
Azerbaijan,SSP5-8.5,2080-2099,33.23,52.82,74.71
Burundi,SSP5-8.5,1986-2005,0.00,0.00,0.00
Burundi,SSP5-8.5,2020-2039,0.00,0.00,0.03
Burundi,SSP5-8.5,2040-2059,0.01,0.07,0.89
Burundi,SSP5-8.5,2080-2099,0.11,1.97,15.31
Belgium,SSP5-8.5,1986-2005,0.01,0.04,0.16
Belgium,SSP5-8.5,2020-2039,0.08,0.35,0.82
Belgium,SSP5-8.5,2040-2059,0.16,1.04,2.61
Belgium,SSP5-8.5,2080-2099,1.41,4.91,11.89
Benin,SSP5-8.5,1986-2005,50.18,53.92,61.94
Benin,SSP5-8.5,2020-2039,46.20,72.72,89.99
Benin,SSP5-8.5,2040-2059,42.93,96.31,133.46
Benin,SSP5-8.5,2080-2099,67.61,152.76,236.97
"Bonaire, Sint Eustatius and Saba",SSP5-8.5,1986-2005,0.00,0.00,0.00
"Bonaire, Sint Eustatius and Saba",SSP5-8.5,2020-2039,0.00,0.00,0.00
"Bonaire, Sint Eustatius and Saba",SSP5-8.5,2040-2059,0.00,0.00,0.00
"Bonaire, Sint Eustatius and Saba",SSP5-8.5,2080-2099,0.00,0.00,0.00
Burkina Faso,SSP5-8.5,1986-2005,143.31,148.62,156.71
Burkina Faso,SSP5-8.5,2020-2039,152.68,176.77,200.50
Burkina Faso,SSP5-8.5,2040-2059,166.60,209.20,242.81
Burkina Faso,SSP5-8.5,2080-2099,205.19,269.53,320.36
Bangladesh,SSP5-8.5,1986-2005,17.05,21.19,30.54
Bangladesh,SSP5-8.5,2020-2039,10.12,26.81,35.59
Bangladesh,SSP5-8.5,2040-2059,19.81,41.52,73.78
Bangladesh,SSP5-8.5,2080-2099,60.15,106.53,175.28
Bulgaria,SSP5-8.5,1986-2005,1.66,2.20,2.85
Bulgaria,SSP5-8.5,2020-2039,4.13,6.99,10.78
Bulgaria,SSP5-8.5,2040-2059,8.50,13.84,23.45
Bulgaria,SSP5-8.5,2080-2099,17.80,38.32,63.26
Bahrain,SSP5-8.5,1986-2005,18.26,23.14,26.40
Bahrain,SSP5-8.5,2020-2039,41.67,69.27,88.54
Bahrain,SSP5-8.5,2040-2059,70.12,104.02,127.17
Bahrain,SSP5-8.5,2080-2099,124.11,156.16,176.86
Bahamas,SSP5-8.5,1986-2005,0.00,0.00,0.00
Bahamas,SSP5-8.5,2020-2039,0.00,0.00,0.00
Bahamas,SSP5-8.5,2040-2059,0.00,0.00,0.00
Bahamas,SSP5-8.5,2080-2099,0.00,0.04,0.71
Bosnia and Herzegovina,SSP5-8.5,1986-2005,0.55,1.32,1.82
Bosnia and Herzegovina,SSP5-8.5,2020-2039,1.80,4.25,9.50
Bosnia and Herzegovina,SSP5-8.5,2040-2059,5.44,10.48,15.73
Bosnia and Herzegovina,SSP5-8.5,2080-2099,14.15,32.39,48.94
Saint Barthélemy,SSP5-8.5,1986-2005,0.00,0.00,0.00
